index,x,y
23,761,594
24,936,566
25,1062,536
32,8,604
33,131,602
34,303,607
35,503,573
36,698,536
37,871,511
38,999,492
46,103,523
47,255,528
48,451,500
49,629,473
50,797,451
51,1079,497
58,10,488
59,98,462
60,215,455
61,401,435
62,570,416
63,735,398
64,857,386
71,5,416
72,72,398
73,185,389
74,337,376
75,507,360
76,666,349
77,793,338
84,5,349
85,56,339
86,156,336
87,290,321
88,441,310
89,605,296
90,730,289
index,x,y
10,856,643
11,1005,620
12,1112,572
21,325,683
22,558,649
23,772,593
24,939,570
25,1061,539
34,301,613
35,505,578
36,702,540
37,874,514
38,998,495
46,92,524
47,257,534
48,452,503
49,631,475
50,799,453
51,1086,501
58,10,492
59,92,464
60,215,460
61,401,439
62,568,419
63,733,402
64,857,387
71,0,416
72,66,405
73,181,392
74,339,378
75,503,362
76,664,350
77,791,338
84,2,350
85,49,342
86,153,339
87,286,324
88,436,313
89,601,297
90,726,290
index,x,y
9,601,698
10,843,651
11,1005,624
12,1113,569
21,319,685
22,568,656
23,767,604
24,938,573
25,1062,541
32,11,615
34,303,613
35,511,582
36,702,543
37,874,516
38,998,497
47,258,531
48,451,505
49,632,479
50,799,456
51,1088,506
58,13,507
60,219,462
61,400,440
62,568,421
63,735,405
64,859,391
71,5,424
72,72,411
73,185,396
74,339,379
75,505,364
76,668,354
77,794,344
84,6,357
85,57,347
86,157,341
87,289,326
88,440,314
89,603,300
90,731,294
index,x,y
9,601,698
10,843,651
11,1005,624
12,1112,567
21,320,685
22,568,656
23,768,604
24,939,573
25,1062,541
32,12,604
34,303,613
35,511,582
36,702,543
37,874,516
38,998,497
47,258,531
48,452,505
49,632,479
50,800,456
51,1089,506
58,13,507
60,219,461
61,400,440
62,568,421
63,735,405
64,859,391
71,5,424
72,72,411
73,184,396
74,339,379
75,506,364
76,668,354
77,794,344
84,6,357
85,57,346
86,157,341
87,289,326
88,440,314
89,604,300
90,730,294
index,x,y
8,429,728
9,600,717
10,850,651
11,1010,628
21,349,693
22,565,664
23,765,609
24,939,579
25,1061,546
32,15,632
33,172,624
34,311,621
35,505,588
36,698,548
37,872,521
38,996,500
45,11,565
46,140,548
47,263,542
48,448,513
49,624,484
50,797,461
51,1090,510
58,13,512
60,218,471
61,395,446
62,561,426
63,733,411
64,857,398
71,8,432
72,79,416
73,185,401
74,338,384
75,497,369
76,664,357
77,792,348
84,5,360
85,59,352
86,157,343
87,288,330
88,434,318
89,596,305
90,731,298
index,x,y
9,599,712
10,851,652
11,1003,628
21,338,687
22,559,664
23,763,613
24,936,582
25,1057,552
32,10,633
33,174,619
34,311,620
35,500,589
36,697,548
37,873,523
38,998,505
45,7,564
47,263,543
48,446,512
49,622,485
50,798,462
51,1094,514
58,12,518
60,221,472
61,394,448
62,559,428
63,735,413
64,861,401
71,2,434
72,72,416
73,185,402
74,338,386
75,496,373
76,666,360
77,797,350
84,0,354
85,57,353
86,158,345
87,288,332
88,433,321
89,600,308
90,732,302
index,x,y
9,574,704
10,845,656
11,993,630
21,326,687
22,553,666
23,755,615
24,931,583
25,1053,555
32,10,634
33,161,615
34,302,621
35,498,592
36,690,553
37,871,526
38,996,507
45,7,567
47,257,545
48,445,516
49,618,490
50,794,464
51,1093,515
58,14,524
60,218,473
61,395,450
62,558,432
63,729,415
64,897,419
71,5,437
72,69,420
73,180,405
74,337,389
75,495,377
76,660,364
77,796,353
84,0,365
85,56,358
86,156,348
87,284,336
88,433,323
89,597,311
90,732,304
index,x,y
9,576,714
10,838,662
11,989,634
21,327,687
22,550,671
23,754,618
24,930,585
25,1051,556
32,8,635
34,307,626
35,499,595
36,692,556
37,870,527
38,996,508
45,6,570
47,256,548
48,448,518
49,621,490
50,792,464
51,1099,518
58,14,524
60,217,474
61,397,452
62,560,433
63,728,416
64,892,417
71,3,437
72,63,422
73,178,407
74,337,390
75,501,377
76,657,366
77,797,354
84,0,364
85,52,360
86,153,351
87,284,338
88,436,325
89,598,312
90,732,304
index,x,y
9,577,718
10,833,665
11,994,636
21,327,687
22,551,673
23,754,618
24,931,586
25,1050,558
32,9,632
34,304,625
35,500,598
36,690,559
37,871,530
38,997,509
45,7,568
47,255,550
48,449,521
49,619,494
50,796,467
51,1105,525
58,12,524
59,105,484
60,219,477
61,398,454
62,563,436
63,730,419
64,865,409
71,5,442
72,70,424
73,182,410
74,336,392
75,503,379
76,661,367
77,795,354
84,1,373
85,56,362
86,156,355
87,284,339
88,438,325
89,599,313
90,731,305
index,x,y
9,576,719
10,828,666
11,990,636
21,327,687
22,550,673
23,753,618
24,929,587
25,1049,557
32,9,632
34,303,624
35,498,597
36,691,558
37,871,530
38,997,509
45,7,568
47,255,549
48,449,520
49,619,493
50,795,467
51,1106,525
58,12,524
59,100,485
60,219,477
61,398,454
62,563,436
63,730,419
64,865,409
71,5,442
72,67,424
73,181,410
74,336,392
75,503,379
76,661,367
77,796,355
84,2,375
85,54,362
86,155,355
87,284,339
88,438,326
89,599,313
90,731,305
index,x,y
9,559,715
10,836,671
11,980,641
21,324,695
22,534,674
23,737,625
24,923,593
25,1048,559
32,11,639
33,164,640
34,297,633
35,495,599
36,681,564
37,868,535
38,996,514
45,10,589
47,252,556
48,449,524
49,611,497
50,796,468
51,1098,522
58,43,537
59,118,486
60,218,483
61,399,457
62,564,440
63,727,424
64,863,409
71,7,447
72,79,428
73,181,416
74,337,396
75,506,381
76,659,372
77,803,359
84,4,381
85,58,364
86,155,360
87,285,343
88,442,328
89,602,315
90,734,308
index,x,y
6,514,720
9,551,712
10,846,675
11,990,643
21,309,692
22,531,675
23,733,625
24,934,595
25,1051,559
32,8,635
34,294,626
35,492,602
36,686,562
37,877,534
38,1000,516
46,123,545
47,248,556
48,452,524
49,619,496
50,804,468
51,1100,524
58,13,530
59,103,491
60,214,485
61,399,459
62,573,440
63,731,427
64,864,409
71,6,451
72,67,428
73,176,418
74,335,398
75,511,383
76,668,372
77,803,359
84,7,516
85,54,366
86,150,360
87,283,345
88,444,330
89,608,316
90,735,311
index,x,y
6,512,720
9,560,720
10,860,670
11,992,642
21,295,695
22,556,662
23,732,620
24,935,595
25,1045,561
32,10,636
34,286,626
35,493,604
36,691,561
37,878,535
38,1001,517
47,245,556
48,453,525
49,620,497
50,807,470
51,1110,528
58,29,532
59,97,489
60,213,487
61,400,461
62,570,441
63,742,423
64,876,415
67,500,672
71,5,450
72,66,429
73,173,420
74,335,400
75,511,384
76,671,372
77,804,361
84,3,455
85,52,367
86,148,362
87,283,347
88,444,331
89,611,317
90,742,311
index,x,y
6,512,720
9,546,721
10,860,673
11,996,645
21,299,696
22,547,665
23,734,624
24,937,597
25,1044,564
32,8,636
34,289,631
35,487,604
36,691,564
37,880,539
38,1003,519
47,241,557
48,448,526
49,619,500
50,807,473
51,1110,528
58,43,537
60,208,488
61,397,464
62,571,443
63,742,425
64,892,423
71,6,450
72,68,429
73,170,421
74,333,403
75,509,385
76,672,373
77,803,363
84,4,378
85,55,367
86,148,363
87,280,348
88,442,333
89,612,319
90,742,312
index,x,y
9,526,721
10,853,676
11,993,647
21,316,696
22,539,674
23,748,624
24,937,602
25,1047,566
34,292,640
35,498,608
36,702,564
37,882,541
38,1008,523
46,123,573
47,245,560
48,450,530
49,635,499
50,808,477
51,1106,528
58,526,724
59,92,496
60,208,488
61,398,465
62,571,445
63,745,426
64,896,427
72,59,426
73,172,418
74,333,403
75,508,387
76,672,374
77,804,366
84,0,600
85,36,366
86,145,360
87,281,347
88,441,335
89,609,321
90,740,315
index,x,y
9,541,720
10,850,676
11,993,647
21,316,696
22,539,675
23,750,624
24,936,602
25,1047,566
34,291,639
35,499,608
36,703,564
37,882,540
38,1007,522
46,122,572
47,244,560
48,450,530
49,636,499
50,808,477
51,1106,528
58,526,724
59,91,494
60,207,488
61,398,465
62,572,444
63,745,426
64,892,426
72,59,425
73,172,418
74,333,404
75,509,387
76,672,374
77,804,366
84,2,602
85,35,366
86,146,360
87,283,347
88,442,335
89,609,321
90,740,314
index,x,y
9,561,721
10,845,683
11,990,652
21,319,700
22,541,675
23,753,629
24,933,606
32,6,658
33,162,647
34,292,643
35,501,611
36,701,567
37,879,544
38,1009,524
45,0,572
46,124,572
47,244,563
48,449,530
49,634,501
50,808,480
51,1103,527
59,93,492
60,210,488
61,396,466
62,568,446
63,746,427
64,911,434
72,60,427
73,174,419
74,333,404
75,506,388
76,672,375
77,803,367
85,36,366
86,150,362
87,285,347
88,438,336
89,610,321
90,740,316
index,x,y
9,568,722
10,842,689
11,993,652
21,318,706
22,547,675
23,761,628
24,937,607
32,5,662
33,158,651
34,296,643
35,504,612
36,705,567
37,882,543
38,1007,525
45,1,574
46,126,572
47,244,562
48,447,531
49,638,502
50,811,482
51,1107,530
59,94,492
60,208,488
61,394,466
62,570,445
63,747,428
64,920,437
72,59,427
73,172,421
74,332,405
75,506,389
76,673,375
77,804,367
85,35,367
86,148,363
87,281,349
88,437,338
89,612,322
90,744,315
index,x,y
9,566,720
10,828,696
11,990,655
21,320,707
22,540,680
23,752,633
24,934,607
32,4,668
33,150,650
34,291,642
35,495,610
36,699,570
37,881,544
38,1006,526
46,110,564
47,240,562
48,444,532
49,633,504
50,807,482
51,1107,530
59,86,496
60,206,488
61,395,468
62,570,447
63,745,428
64,905,432
72,53,428
73,170,422
74,332,406
75,506,390
76,673,376
77,802,368
85,33,369
86,148,363
87,280,350
88,439,339
89,612,324
90,741,316
index,x,y
9,560,723
10,823,698
11,987,655
21,315,706
22,538,684
23,754,632
24,929,608
25,1036,576
33,161,653
34,288,644
35,492,613
36,700,570
37,878,543
38,1003,525
46,99,562
47,238,564
48,447,533
49,635,503
50,804,481
51,1111,532
59,70,496
60,203,489
61,397,467
62,573,447
63,740,428
64,910,436
72,37,428
73,167,422
74,332,406
75,509,390
76,669,377
77,802,369
85,27,368
86,141,362
87,278,350
88,442,339
89,609,324
90,737,316
index,x,y
9,584,727
10,822,697
11,987,655
21,308,707
22,553,688
23,755,634
24,929,609
32,0,668
33,160,656
34,284,642
35,497,616
36,700,572
37,876,543
38,1003,525
46,80,555
47,231,564
48,445,534
49,635,506
50,804,483
51,1113,533
59,52,495
60,198,489
61,392,468
62,569,450
63,739,429
64,925,442
72,32,429
73,162,421
74,328,406
75,504,389
76,663,378
77,805,370
85,26,366
86,138,363
87,273,350
88,436,337
89,604,323
90,739,315
index,x,y
9,585,728
10,821,697
11,986,655
21,308,707
22,553,689
23,755,635
24,928,609
32,4,668
33,160,653
34,283,642
35,497,616
36,700,572
37,876,543
38,1002,525
46,82,554
47,231,564
48,445,534
49,636,505
50,805,483
51,1113,533
59,44,496
60,197,489
61,392,469
62,569,450
63,739,429
64,925,442
72,33,428
73,162,422
74,328,406
75,504,389
76,663,378
77,806,370
85,26,366
86,138,363
87,273,350
88,435,337
89,605,322
90,740,315
index,x,y
9,585,728
10,850,684
11,995,654
21,313,707
22,547,689
23,761,632
24,932,607
33,140,644
34,283,642
35,495,616
36,702,574
37,877,544
38,1008,528
46,81,562
47,230,564
48,442,534
49,635,507
50,807,483
51,1108,532
59,49,501
60,194,490
61,389,469
62,567,451
63,742,429
64,907,434
72,30,429
73,159,424
74,326,406
75,501,391
76,666,378
77,806,369
85,22,369
86,131,363
87,271,351
88,433,339
89,605,323
90,740,315
index,x,y
9,594,727
10,858,682
11,1006,652
21,313,703
22,555,682
23,766,630
24,941,605
32,5,661
33,160,649
34,285,640
35,497,616
36,704,572
37,879,544
38,1011,529
46,92,556
47,234,561
48,442,536
49,639,506
50,807,483
51,1101,531
59,73,494
60,197,489
61,389,469
62,568,451
63,740,430
64,887,425
72,38,430
73,164,423
74,326,407
75,501,391
76,665,377
77,801,367
85,28,370
86,137,365
87,272,351
88,433,339
89,601,324
90,734,314
index,x,y
9,618,724
10,865,678
11,997,652
21,310,702
22,562,667
23,773,623
24,934,608
32,5,664
33,150,650
34,283,639
35,501,615
36,708,573
37,878,544
38,1010,529
46,85,556
47,231,562
48,443,536
49,642,508
50,807,483
51,1099,529
59,60,507
60,191,490
61,389,470
62,576,451
63,741,429
64,896,428
72,32,429
73,159,423
74,326,408
75,507,391
76,670,378
77,803,367
85,27,367
86,132,364
87,272,351
88,437,339
89,605,325
90,736,316
index,x,y
9,608,721
10,867,679
11,998,652
21,317,698
22,555,665
23,772,622
24,935,609
32,4,665
33,162,657
34,285,637
35,499,617
36,707,573
37,879,544
38,1011,529
46,106,558
47,232,562
48,444,538
49,642,508
50,808,483
51,1101,529
55,384,712
59,76,495
60,196,489
61,390,470
62,574,451
63,743,430
64,899,429
72,47,426
73,164,421
74,326,407
75,507,389
76,671,378
77,805,368
85,30,365
86,139,363
87,273,351
88,437,338
89,606,324
90,737,316
index,x,y
9,600,724
10,856,683
11,1003,653
21,303,687
22,547,663
23,768,627
24,940,608
32,8,668
33,132,640
34,276,634
35,488,613
36,709,571
37,881,544
38,1014,529
46,101,560
47,233,562
48,439,533
49,643,506
50,810,484
51,1097,528
55,384,712
59,73,498
60,194,491
61,388,469
62,575,449
63,745,430
64,879,421
72,46,431
73,161,424
74,324,407
75,507,389
76,673,378
77,806,368
85,29,372
86,133,366
87,270,351
88,436,339
89,610,325
90,737,319
index,x,y
9,608,722
10,857,683
11,1003,652
21,301,687
22,549,663
23,769,627
24,940,608
32,8,668
34,276,634
35,488,613
36,710,571
37,881,544
38,1013,529
46,101,562
47,234,562
48,439,533
49,644,506
50,810,484
51,1097,527
55,384,712
59,72,497
60,194,491
61,388,469
62,576,449
63,745,430
64,879,421
72,45,430
73,161,424
74,324,407
75,507,389
76,673,378
77,806,368
85,29,372
86,133,366
87,270,351
88,436,338
89,610,326
90,737,318
index,x,y
9,606,716
10,864,680
11,1001,654
21,315,691
22,535,669
23,765,623
24,940,610
32,8,636
34,280,636
35,487,613
36,705,573
37,882,546
38,1015,528
46,121,565
47,236,561
48,441,534
49,640,506
50,808,483
51,1101,528
59,82,490
60,197,490
61,391,469
62,579,450
63,742,430
64,891,425
72,54,427
73,165,422
74,325,407
75,510,389
76,674,377
77,807,368
84,5,603
85,33,369
86,140,364
87,271,351
88,438,338
89,610,325
90,739,316
index,x,y
9,548,718
10,861,683
11,994,655
21,307,686
22,553,666
23,760,630
24,936,611
32,8,636
34,276,629
35,485,615
36,703,574
37,878,545
38,1014,528
47,236,562
48,442,532
49,637,507
50,805,483
51,1101,528
53,86,726
55,406,712
58,12,544
59,90,504
60,194,492
61,391,469
62,578,450
63,735,434
64,885,424
72,48,431
73,161,424
74,325,407
75,511,389
76,671,377
77,805,368
84,4,604
85,30,371
86,135,364
87,271,350
88,443,337
89,610,325
90,744,314
index,x,y
9,622,717
10,866,681
11,993,656
21,317,692
22,537,667
23,767,625
24,934,613
25,1020,608
34,279,634
35,483,615
36,707,574
37,879,547
38,1014,529
47,237,563
48,440,530
49,635,507
50,807,483
51,1090,524
53,86,726
58,12,542
60,195,492
61,388,469
62,574,451
63,742,432
64,893,427
72,44,433
73,160,425
74,323,407
75,509,390
76,672,379
77,810,370
85,29,370
86,133,363
87,269,350
88,439,338
89,610,325
90,743,317
index,x,y
9,460,726
10,848,686
11,990,659
21,329,691
22,527,687
23,762,632
24,933,614
25,1020,608
32,8,636
34,283,637
35,476,618
36,702,574
37,877,547
38,1015,530
47,235,561
48,424,533
49,630,508
50,807,484
51,1092,525
53,86,727
55,329,725
58,12,538
60,192,492
61,380,471
62,569,451
63,742,433
64,886,425
71,0,438
72,46,434
73,157,425
74,316,408
75,501,391
76,674,380
77,812,371
85,29,367
86,128,363
87,264,349
88,431,337
89,611,324
90,756,315
index,x,y
8,924,664
9,520,727
10,829,695
11,1003,656
21,315,697
22,511,687
23,756,637
24,936,613
32,11,644
33,163,652
34,277,637
35,470,618
36,698,575
37,879,548
38,1015,531
46,110,578
47,231,563
48,412,537
49,628,509
50,805,486
51,1076,520
58,8,544
60,186,494
61,372,471
62,573,450
63,741,433
64,870,419
71,1,441
72,44,432
73,151,424
74,310,411
75,502,391
76,673,379
77,806,373
85,47,364
86,119,362
87,256,350
88,434,336
89,613,323
90,770,315
index,x,y
8,924,664
9,506,728
10,830,695
11,1004,655
21,316,697
22,513,688
23,757,637
24,936,613
32,9,642
33,163,651
34,278,638
35,469,620
36,698,575
37,879,548
38,1015,530
46,109,578
47,232,563
48,411,537
49,628,509
50,805,486
51,1073,519
58,9,545
60,187,493
61,370,471
62,571,450
63,742,432
64,870,419
71,1,441
72,47,431
73,153,425
74,310,411
75,501,391
76,673,379
77,806,373
84,0,384
85,49,365
86,121,362
87,257,350
88,432,336
89,613,323
90,770,315
index,x,y
9,576,728
10,822,701
11,1015,655
21,318,705
22,535,695
23,760,640
24,941,613
32,9,657
33,168,654
34,283,639
35,480,617
36,699,578
37,881,549
38,1017,526
45,0,600
46,112,580
47,233,564
48,415,541
49,627,511
50,807,485
51,1065,516
58,5,545
60,191,493
61,370,472
62,564,452
63,742,431
64,871,418
71,0,438
72,47,430
73,155,424
74,310,411
75,495,393
76,671,379
77,806,371
85,35,365
86,126,361
87,258,349
88,430,336
89,613,323
90,751,318
index,x,y
9,598,728
10,842,700
11,1023,659
20,180,726
21,326,710
22,549,695
23,770,643
24,948,613
32,5,661
33,154,652
34,283,642
35,486,618
36,705,580
37,881,549
38,1021,523
46,105,579
47,232,565
48,414,539
49,628,511
50,804,486
51,1056,512
60,192,493
61,365,473
62,558,453
63,736,433
64,870,419
71,0,440
72,41,432
73,155,426
74,309,411
75,490,394
76,664,379
77,803,373
85,52,364
86,122,363
87,257,349
88,425,338
89,609,323
90,743,319
index,x,y
9,604,726
10,833,703
11,1021,662
20,178,727
21,331,713
22,549,695
23,765,644
24,944,612
32,5,657
33,149,652
34,288,643
35,486,618
36,701,580
37,880,549
38,1023,517
46,114,578
47,235,564
48,419,539
49,626,512
50,804,485
51,1037,506
60,196,492
61,366,472
62,555,453
63,736,432
64,867,417
71,0,440
72,45,431
73,157,425
74,309,410
75,489,393
76,665,379
77,802,371
85,28,366
86,129,363
87,257,349
88,425,337
89,609,322
90,746,321
index,x,y
9,605,728
10,837,702
11,1024,661
20,169,727
21,332,713
22,558,694
23,768,645
24,945,612
32,4,668
33,146,653
34,286,644
35,493,618
36,704,580
37,880,549
38,1021,523
46,110,579
47,235,564
48,425,538
49,630,512
50,806,486
51,1044,507
60,197,491
61,373,471
62,558,453
63,736,433
64,870,418
71,0,438
72,47,431
73,160,423
74,314,408
75,493,392
76,667,378
77,808,370
85,41,363
86,133,362
87,262,348
88,429,336
89,609,321
90,757,319
index,x,y
9,600,728
10,839,703
11,1051,657
20,159,726
21,319,714
22,554,698
23,763,646
24,957,610
33,134,650
34,281,648
35,493,621
36,697,581
37,883,550
38,1020,529
46,98,570
47,232,565
48,436,542
49,626,514
50,806,487
51,1018,499
59,73,495
60,195,490
61,379,472
62,558,453
63,731,432
64,867,416
72,43,429
73,162,421
74,318,406
75,495,390
76,661,375
77,797,366
85,27,364
86,136,361
87,267,348
88,426,336
89,601,319
90,737,317
index,x,y
9,597,728
10,840,703
11,1055,656
20,159,726
21,317,715
22,554,697
23,762,646
24,958,610
33,136,650
34,281,647
35,493,621
36,696,580
37,884,550
38,1020,529
46,100,570
47,232,564
48,436,540
49,626,514
50,807,487
51,1017,498
59,75,495
60,195,490
61,378,472
62,558,453
63,731,432
64,867,416
72,44,429
73,162,422
74,317,407
75,495,390
76,661,375
77,797,366
85,27,364
86,137,361
87,266,348
88,426,336
89,602,319
90,738,317
index,x,y
9,603,727
10,844,703
11,1059,656
20,166,726
21,331,708
22,564,693
23,770,646
24,958,611
32,6,661
33,143,653
34,282,645
35,499,620
36,702,581
37,885,551
38,1019,531
46,105,573
47,235,562
48,438,542
49,632,513
50,809,488
51,1018,499
59,79,497
60,198,490
61,380,472
62,561,453
63,736,433
64,873,417
72,46,427
73,163,421
74,318,407
75,496,389
76,666,375
77,802,364
85,27,365
86,139,361
87,267,348
88,423,337
89,603,318
90,750,320
index,x,y
9,613,726
10,851,702
11,1062,657
20,166,726
21,364,707
22,570,693
23,773,646
24,965,610
32,5,678
33,143,654
34,287,647
35,499,619
36,703,581
37,889,550
38,1022,530
46,108,573
47,240,562
48,437,541
49,633,513
50,811,488
51,1018,498
59,81,495
60,203,489
61,381,471
62,563,452
63,738,432
64,876,416
72,50,429
73,165,421
74,318,406
75,495,389
76,667,373
77,803,361
85,29,366
86,140,361
87,267,347
88,425,334
89,601,317
90,757,321
index,x,y
9,605,726
10,853,701
11,1057,658
20,169,726
21,405,703
22,572,692
23,771,645
24,963,609
32,6,667
33,148,653
34,288,650
35,500,620
36,702,580
37,891,549
38,1023,529
46,114,576
47,243,559
48,440,538
49,634,513
50,813,487
51,1032,503
59,86,496
60,205,488
61,382,471
62,564,452
63,742,431
64,879,416
72,51,429
73,165,421
74,318,406
75,495,388
76,670,373
77,806,360
85,30,366
86,141,361
87,268,346
88,425,333
89,601,315
90,747,316
index,x,y
9,605,726
10,849,701
11,1045,659
20,160,726
21,385,685
22,575,689
23,770,646
24,958,609
32,5,673
33,138,651
34,275,638
35,497,618
36,703,580
37,889,549
38,1022,528
46,105,572
47,236,557
48,432,537
49,634,512
50,814,487
51,1045,506
59,85,499
60,202,489
61,376,470
62,560,451
63,743,432
64,899,423
72,52,430
73,165,422
74,315,407
75,489,389
76,670,373
77,809,361
85,29,368
86,140,361
87,266,346
88,422,332
89,600,316
90,736,309
index,x,y
9,609,728
10,848,701
11,1039,661
20,172,725
21,377,684
22,573,692
23,769,644
24,960,608
32,8,670
33,144,654
34,305,627
35,500,619
36,701,579
37,889,549
38,1022,529
46,113,583
47,276,549
48,439,533
49,632,510
50,812,486
51,1045,505
55,419,723
59,91,499
60,220,482
61,384,465
62,562,449
63,738,430
64,925,432
72,50,430
73,174,418
74,322,401
75,493,385
76,668,371
77,807,358
85,33,366
86,146,360
87,271,344
88,424,330
89,597,315
90,750,309
index,x,y
9,608,728
10,849,701
11,1038,661
20,168,726
21,376,685
22,573,691
23,770,644
24,960,608
32,5,671
33,142,655
34,304,629
35,500,619
36,701,579
37,889,548
38,1022,529
46,112,584
47,278,550
48,438,533
49,632,510
50,812,486
51,1052,508
55,419,725
59,91,502
60,220,483
61,382,466
62,562,449
63,738,430
64,923,432
72,51,431
73,173,419
74,320,401
75,492,385
76,668,371
77,807,358
85,32,366
86,145,360
87,270,344
88,424,330
89,598,315
90,748,309
index,x,y
9,606,725
10,849,701
11,1030,661
20,166,726
21,367,677
22,572,685
23,769,643
24,958,608
33,134,652
34,286,636
35,498,618
36,701,579
37,890,548
38,1022,528
46,98,579
47,254,558
48,440,533
49,632,510
50,812,485
51,1060,509
59,65,495
60,214,483
61,384,466
62,563,449
63,739,429
64,946,439
72,36,427
73,166,418
74,318,401
75,492,385
76,668,370
77,806,356
85,28,363
86,141,358
87,266,343
88,423,328
89,595,314
90,745,306
index,x,y
9,613,725
10,846,702
11,1017,667
20,164,727
21,369,687
22,574,684
23,769,644
24,955,610
33,133,654
34,294,631
35,503,616
36,703,578
37,890,548
38,1022,527
46,97,577
47,256,553
48,440,530
49,632,508
50,812,484
51,1062,507
59,61,492
60,212,480
61,385,462
62,561,447
63,739,428
64,948,439
72,33,425
73,164,416
74,319,399
75,491,384
76,666,370
77,805,355
85,27,363
86,137,357
87,265,342
88,421,328
89,593,314
90,731,304
index,x,y
8,288,728
9,600,724
10,834,701
11,1019,663
20,162,726
22,565,686
23,765,642
24,954,608
32,5,669
33,131,650
34,266,634
35,496,616
36,700,577
37,890,547
38,1024,527
46,101,578
47,234,558
48,437,533
49,631,509
50,812,483
51,1063,506
59,83,498
60,197,486
61,381,464
62,562,448
63,741,428
64,948,439
72,44,428
73,162,419
74,318,401
75,494,384
76,668,369
77,806,354
85,28,364
86,137,358
87,265,343
88,422,328
89,596,313
90,731,304
index,x,y
9,590,725
10,836,704
11,1029,662
20,161,723
22,561,686
23,763,645
24,954,610
32,6,668
33,130,645
34,263,638
35,492,617
36,697,578
37,887,547
38,1024,527
45,0,592
46,106,579
47,223,564
48,434,535
49,627,511
50,811,484
51,1063,508
59,84,499
60,195,488
61,378,465
62,560,448
63,737,428
64,934,433
72,50,429
73,162,419
74,317,401
75,493,383
76,666,368
77,806,353
84,1106,252
85,40,362
86,136,357
87,266,341
88,421,328
89,594,313
90,817,299
index,x,y
9,586,725
10,842,702
11,1018,665
20,153,727
21,300,714
22,554,690
23,764,643
24,953,610
25,1020,608
32,8,674
33,119,648
34,273,644
35,494,615
36,699,577
37,887,547
38,1023,524
46,86,572
47,225,564
48,436,536
49,629,509
50,813,483
51,1084,513
59,63,499
60,190,488
61,380,465
62,561,447
63,742,428
64,955,439
72,32,427
73,154,418
74,318,400
75,494,383
76,671,367
77,833,350
85,39,359
86,129,356
87,265,340
88,423,327
89,597,311
90,895,288
index,x,y
9,585,725
10,841,702
11,1017,665
20,151,727
21,302,713
22,553,690
23,765,643
24,952,609
25,1020,608
32,8,672
33,118,648
34,273,644
35,493,615
36,698,577
37,888,547
38,1023,524
46,87,573
47,225,564
48,435,536
49,628,509
50,813,483
51,1083,513
59,61,498
60,189,489
61,380,464
62,560,447
63,742,428
64,951,438
72,32,426
73,154,418
74,318,400
75,493,383
76,671,367
77,824,351
85,33,360
86,129,356
87,265,340
88,423,327
89,597,311
90,897,288
index,x,y
9,594,725
10,844,703
11,1020,664
21,303,715
22,560,691
23,764,643
24,952,609
33,118,652
34,279,649
35,495,617
36,699,577
37,887,546
38,1024,523
46,86,575
47,230,563
48,437,535
49,631,508
50,812,481
51,1089,514
59,51,497
60,193,487
61,382,464
62,561,446
63,741,427
64,960,442
72,30,427
73,154,416
74,320,398
75,494,381
76,671,365
77,814,351
85,27,360
86,127,356
87,267,338
88,423,325
89,598,310
90,816,293
index,x,y
9,594,725
10,840,704
11,1014,667
21,311,711
22,553,690
23,763,643
24,949,609
33,116,645
34,275,642
35,491,616
36,699,577
37,887,546
38,1025,524
46,86,575
47,230,557
48,436,534
49,630,508
50,813,482
51,1087,512
59,46,494
60,196,484
61,382,463
62,560,446
63,742,428
64,959,440
72,29,425
73,155,415
74,319,397
75,493,381
76,670,365
77,863,347
85,31,359
86,125,354
87,267,338
88,423,324
89,598,309
90,828,291
index,x,y
9,582,726
10,830,703
11,1012,663
20,143,728
21,301,708
22,549,691
23,760,643
24,952,608
33,113,640
34,278,644
35,488,615
36,695,576
37,889,545
38,1027,523
46,86,575
47,231,562
48,436,535
49,629,508
50,813,483
51,1087,512
59,42,493
60,197,487
61,382,463
62,560,445
63,741,428
64,960,441
72,28,425
73,155,415
74,320,397
75,495,381
76,673,365
77,808,352
85,22,360
86,122,354
87,267,338
88,422,324
89,600,308
90,740,299
index,x,y
9,574,724
10,826,703
11,1009,662
20,143,728
21,298,709
22,539,689
23,754,642
24,950,609
33,104,643
34,270,642
35,486,615
36,692,575
37,889,545
38,1029,522
46,78,570
47,222,564
48,431,535
49,624,506
50,813,483
51,1085,511
59,43,495
60,188,486
61,379,462
62,557,444
63,739,428
64,964,443
72,28,425
73,150,414
74,317,398
75,494,380
76,671,365
77,808,351
85,21,358
86,121,353
87,266,337
88,422,324
89,599,308
90,737,298
index,x,y
9,575,725
10,826,703
11,1011,661
20,139,725
21,291,708
22,541,688
23,753,641
24,951,607
33,98,640
34,264,639
35,484,613
36,692,574
37,889,545
38,1029,521
46,74,572
47,221,562
48,429,533
49,624,506
50,814,483
51,1081,507
59,46,497
60,186,486
61,378,462
62,556,443
63,739,428
64,967,442
72,28,427
73,149,415
74,316,398
75,492,380
76,671,365
77,808,349
85,18,360
86,118,354
87,263,337
88,419,324
89,599,307
90,738,298
index,x,y
9,575,725
10,825,703
11,1009,661
20,139,725
21,292,707
22,541,688
23,753,641
24,951,607
33,95,641
34,264,638
35,484,613
36,692,574
37,888,545
