index,x,y
60,73.875,243.000
61,142.875,232.000
62,210.750,224.000
63,277.875,214.000
64,355.500,219.500
72,16.500,214.000
73,60.750,209.500
74,119.250,200.500
75,185.250,192.000
76,250.500,184.500
77,302.250,177.000
85,10.500,182.000
86,51.375,179.000
87,99.375,171.500
88,158.250,164.000
89,223.500,156.500
90,274.125,152.000
index,x,y
9,221.250,362.500
10,313.500,352.000
11,385.875,331.000
20,60.375,361.500
22,210.375,343.000
23,286.125,322.500
24,357.750,305.000
32,2.250,334.000
33,48.750,322.500
34,98.625,319.000
35,184.500,308.500
36,261.375,289.000
37,332.625,273.500
38,384.000,263.500
45,0.000,296.000
46,39.750,289.500
47,83.625,282.000
48,162.750,267.500
49,235.125,255.500
50,304.125,242.000
51,398.625,254.000
59,31.500,249.500
60,73.125,244.000
61,141.750,232.500
62,210.000,224.000
63,276.375,214.000
64,350.250,216.500
72,18.750,214.500
73,60.750,209.500
74,118.875,200.500
75,184.875,191.500
76,249.750,184.000
77,302.250,176.500
84,414.750,126.000
85,15.000,181.000
86,51.000,178.500
87,99.750,170.500
88,157.875,164.000
89,222.750,156.500
90,306.375,149.500
index,x,y
9,219.750,362.500
10,315.750,351.000
11,381.750,332.500
20,57.375,363.500
21,112.500,357.000
22,207.750,345.000
23,286.500,321.500
24,357.375,305.000
25,382.500,304.000
32,3.000,337.000
33,44.625,324.000
34,102.375,322.000
35,185.250,307.500
36,262.125,288.500
37,332.625,273.500
38,383.625,262.000
46,32.250,286.000
47,84.375,282.000
48,163.500,268.000
49,235.875,254.500
50,304.875,241.500
51,406.500,256.500
59,23.625,249.500
60,71.250,244.000
61,142.500,232.500
62,210.375,223.500
63,278.250,214.000
64,358.125,219.500
72,12.000,213.500
73,57.750,209.000
74,119.250,200.000
75,185.250,191.500
76,251.625,183.500
77,312.375,175.000
85,14.625,179.500
86,48.375,178.000
87,99.375,170.000
88,158.625,163.500
89,223.875,155.500
90,335.625,144.000
index,x,y
9,219.375,362.500
10,315.375,351.000
11,381.375,332.500
20,56.625,363.500
21,113.250,356.500
22,207.375,345.000
23,286.875,321.500
24,357.000,304.500
25,382.500,304.000
32,3.000,336.000
33,44.250,324.000
34,102.375,322.000
35,184.875,307.500
36,261.750,288.500
37,333.000,273.500
38,383.625,262.000
46,32.625,286.500
47,84.375,282.000
48,163.125,268.000
49,235.500,254.500
50,304.875,241.500
51,406.125,256.500
59,22.875,249.000
60,70.875,244.500
61,142.500,232.000
62,210.000,223.500
63,278.250,214.000
64,356.625,219.000
72,12.000,213.000
73,57.750,209.000
74,119.250,200.000
75,184.875,191.500
76,251.625,183.500
77,309.000,175.500
85,12.375,180.000
86,48.375,178.000
87,99.375,170.000
88,158.625,163.500
89,223.875,155.500
90,336.375,144.000
index,x,y
9,222.750,362.500
10,316.500,351.500
11,382.500,332.000
21,113.625,357.500
22,210.000,345.500
23,286.500,321.500
24,357.000,304.500
33,44.250,326.000
34,104.625,324.500
35,185.625,308.500
36,262.125,288.500
37,332.625,273.000
38,384.000,261.500
46,32.250,287.500
47,86.250,281.500
48,163.875,267.500
49,236.625,254.000
50,304.500,240.500
51,408.375,257.000
59,19.125,248.500
60,72.375,243.500
61,143.250,232.000
62,210.375,223.000
63,277.875,213.500
64,360.000,221.000
72,11.250,213.500
73,57.750,208.000
74,120.000,199.000
75,185.250,190.500
76,251.625,182.500
77,305.250,175.500
85,10.125,180.000
86,47.625,178.000
87,100.125,169.000
88,158.625,162.500
89,224.250,155.000
90,306.000,146.500
index,x,y
9,222.750,362.500
10,315.000,352.000
11,380.250,333.500
21,116.625,355.500
22,207.375,345.000
23,286.125,321.500
24,355.875,304.500
33,43.500,322.500
34,103.125,321.000
35,184.125,308.000
36,262.125,288.500
37,332.625,273.000
38,384.375,262.000
46,32.250,287.500
47,86.250,278.500
48,163.500,267.000
49,236.250,254.000
50,304.875,241.000
51,407.625,256.000
59,17.250,247.000
60,73.500,242.000
61,143.250,231.500
62,210.000,223.000
63,278.250,214.000
64,359.625,220.000
72,10.875,212.500
73,58.125,207.500
74,119.625,198.500
75,184.875,190.500
76,251.250,182.500
77,323.625,173.500
85,11.625,179.500
86,46.875,177.000
87,100.125,169.000
88,158.625,162.000
89,224.250,154.500
90,310.500,145.500
index,x,y
9,218.250,363.000
10,311.250,351.500
11,379.500,331.500
20,53.625,364.000
21,112.875,354.000
22,205.875,345.500
23,285.000,321.500
24,357.000,304.000
33,42.375,320.000
34,104.250,322.000
35,183.000,307.500
36,260.625,288.000
37,333.375,272.500
38,385.125,261.500
46,32.250,287.500
47,86.625,281.000
48,163.500,267.500
49,235.875,254.000
50,304.875,241.500
51,407.625,256.000
59,15.750,246.500
60,73.875,243.500
61,143.250,231.500
62,210.000,222.500
63,277.875,214.000
64,360.000,220.500
72,10.500,212.500
73,58.125,207.500
74,120.000,198.500
75,185.625,190.500
76,252.375,182.500
77,303.000,176.000
85,8.250,180.000
86,45.750,177.000
87,100.125,169.000
88,158.250,162.000
89,225.000,154.000
90,277.500,149.500
index,x,y
9,215.250,362.000
10,309.750,351.500
11,378.375,331.000
20,53.625,364.000
21,111.750,354.500
22,202.125,344.500
23,282.750,321.000
24,356.250,304.500
33,39.000,321.500
34,101.250,321.000
35,182.250,307.500
36,259.500,287.500
37,333.375,272.500
38,385.875,261.000
46,29.250,285.000
47,83.250,282.000
48,161.625,267.500
49,234.000,253.000
50,304.875,241.500
51,406.875,255.500
59,16.125,247.500
60,70.500,243.000
61,142.125,231.000
62,208.875,222.000
63,277.125,214.000
64,361.500,221.500
72,10.500,212.500
73,56.250,207.000
74,118.875,199.000
75,185.250,190.000
76,251.625,182.500
77,303.000,175.500
85,7.875,179.000
86,45.375,176.500
87,99.750,168.500
88,158.250,162.000
89,224.625,154.000
90,276.375,149.000
index,x,y
9,215.625,362.500
10,309.750,351.500
11,379.125,330.500
20,52.125,362.500
21,109.125,354.000
22,202.875,344.000
23,282.375,320.500
24,356.625,303.500
33,36.750,320.000
34,99.000,319.500
35,181.500,306.500
36,259.500,287.000
37,333.375,272.500
38,385.875,260.500
46,27.750,286.000
47,82.875,281.000
48,160.875,266.500
49,234.000,253.000
50,305.250,241.500
51,405.375,253.500
59,17.250,248.500
60,69.750,243.000
61,141.750,231.000
62,208.500,221.500
63,277.125,214.000
64,362.625,221.000
72,10.500,213.500
73,55.875,207.500
74,118.500,199.000
75,184.500,190.000
76,251.625,182.500
77,303.000,174.500
85,6.750,180.000
86,44.250,177.000
87,98.625,168.500
88,157.125,162.000
89,224.625,153.500
90,276.750,149.000
index,x,y
9,215.625,362.500
10,309.375,351.500
11,378.375,330.500
20,52.125,362.500
21,109.500,353.500
22,202.875,344.000
23,282.375,320.500
24,356.625,303.500
33,35.625,320.500
34,99.000,319.000
35,181.500,306.500
36,259.500,287.000
37,333.000,272.500
38,385.875,260.500
46,27.750,286.000
47,82.500,281.000
48,160.875,267.000
49,234.000,253.000
50,304.875,241.500
51,404.625,253.500
59,16.875,248.500
60,69.375,243.000
61,141.750,231.500
62,208.500,222.000
63,277.125,214.000
64,362.625,221.500
72,10.125,213.000
73,55.875,207.500
74,118.500,199.000
75,184.500,190.000
76,251.625,182.500
77,303.000,174.500
85,6.750,180.000
86,43.875,177.000
87,98.625,168.500
88,157.125,162.000
89,224.625,153.500
90,277.125,148.500
index,x,y
9,213.750,362.000
10,308.250,352.500
11,381.375,330.500
20,49.500,363.000
21,109.875,353.000
22,201.375,343.500
23,279.750,321.000
24,356.625,302.500
33,33.375,326.000
34,100.500,319.500
35,180.375,306.000
36,258.000,286.500
37,332.625,272.500
38,384.000,260.500
46,26.625,288.500
47,83.250,281.000
48,160.875,266.000
49,232.875,253.000
50,304.875,241.000
51,396.375,249.500
59,16.875,249.000
60,70.500,242.000
61,141.750,230.500
62,208.500,220.500
63,276.750,213.000
64,339.000,207.000
72,10.125,212.000
73,56.625,206.000
74,118.500,198.000
75,184.125,189.500
76,252.000,181.500
77,306.750,172.500
85,13.125,177.000
86,46.125,175.000
87,98.625,167.000
88,156.750,160.500
89,225.000,152.000
90,280.500,147.000
index,x,y
9,213.375,362.000
10,308.625,351.500
11,382.125,332.000
20,57.375,363.000
21,111.375,353.500
22,200.250,343.500
23,279.750,319.500
24,357.750,304.000
33,44.250,323.500
34,102.375,320.000
35,180.000,306.000
36,257.250,286.000
37,333.000,272.000
38,385.500,261.000
46,31.125,286.000
47,84.000,281.500
48,160.875,265.500
49,232.125,252.500
50,305.250,240.500
51,395.250,248.500
59,23.625,250.000
60,70.875,241.500
61,142.125,230.500
62,207.750,220.500
63,277.875,212.000
64,352.500,213.500
72,11.625,211.500
73,56.250,205.500
74,118.500,197.500
75,183.375,189.000
76,252.000,180.500
77,313.125,172.000
85,13.875,175.500
86,46.875,174.500
87,97.875,167.000
88,156.750,159.500
89,223.875,151.500
90,283.125,147.500
index,x,y
9,214.125,362.500
10,306.375,352.000
11,381.750,331.500
20,58.500,363.500
21,111.750,353.500
22,200.625,344.500
23,278.250,320.000
24,358.500,304.000
33,43.875,321.500
34,100.875,319.000
35,180.000,306.000
36,256.125,286.500
37,334.125,273.000
38,385.875,260.500
46,31.500,283.500
47,83.625,281.500
48,161.250,265.500
49,231.000,252.500
50,305.250,241.000
51,395.250,248.500
59,22.500,246.000
60,70.875,241.500
61,141.750,230.500
62,207.375,220.500
63,277.875,212.000
64,353.250,213.500
72,11.625,209.000
73,56.625,204.500
74,117.750,197.000
75,183.750,189.000
76,252.375,180.500
77,310.125,172.000
85,10.875,174.000
86,46.875,173.500
87,97.500,166.500
88,156.375,159.000
89,225.750,151.000
90,283.500,146.500
index,x,y
9,218.250,362.500
10,309.000,352.500
11,379.500,331.500
20,54.375,361.500
21,115.125,355.000
22,204.375,344.500
23,280.500,321.000
24,356.625,304.000
33,44.250,321.000
34,101.625,320.000
35,183.000,306.000
36,258.750,286.500
37,333.750,272.500
38,385.500,258.500
46,31.125,279.500
47,84.000,280.500
48,161.625,266.000
49,233.250,252.000
50,306.375,240.500
51,396.000,248.500
59,25.875,242.000
60,70.875,240.500
61,141.750,230.500
62,208.125,220.500
63,278.250,211.500
64,365.625,219.000
72,13.125,208.500
73,57.750,204.000
74,118.125,196.500
75,183.750,189.000
76,252.750,180.500
77,306.750,172.500
85,9.375,174.000
86,48.000,172.000
87,97.875,166.000
88,156.750,158.500
89,226.125,150.500
90,280.875,146.500
index,x,y
9,217.500,362.500
10,312.000,351.500
11,379.500,329.500
20,55.500,363.500
21,114.750,355.500
22,205.125,344.000
23,281.625,320.000
24,357.375,303.000
33,44.625,321.000
34,101.625,320.500
35,183.000,307.000
36,258.750,286.500
37,334.125,272.000
38,385.500,258.000
46,32.625,282.000
47,83.625,282.000
48,162.000,266.500
49,232.500,252.500
50,306.750,240.500
51,402.375,251.000
59,23.250,242.500
60,70.875,242.000
61,141.000,231.000
62,207.000,220.500
63,279.000,212.000
64,375.000,225.000
72,11.625,207.500
73,57.750,204.000
74,117.375,197.000
75,182.250,188.500
76,253.125,180.000
77,307.500,172.000
85,8.250,174.000
86,46.500,172.000
87,97.500,166.000
88,155.250,158.500
89,226.125,150.500
90,285.375,146.000
index,x,y
9,218.250,362.500
10,313.125,351.500
11,378.750,329.500
20,55.125,362.500
21,115.125,355.500
22,205.500,344.500
23,282.000,320.500
24,357.375,303.500
33,44.625,321.500
34,102.000,320.500
35,183.375,307.000
36,259.125,287.000
37,334.125,272.000
38,385.500,258.000
46,32.250,281.000
47,83.625,282.000
48,162.000,266.500
49,232.875,252.500
50,306.750,240.500
51,402.375,251.000
59,22.875,242.500
60,71.250,241.500
61,141.000,231.000
62,207.375,220.500
63,278.625,212.000
64,376.125,225.500
72,11.625,207.500
73,58.125,204.000
74,117.375,197.000
75,182.625,188.500
76,253.125,180.500
77,307.500,172.000
85,8.625,174.000
86,46.875,172.000
87,97.500,166.000
88,155.250,158.500
89,226.125,150.000
90,285.375,146.000
index,x,y
9,220.875,362.000
10,313.500,351.500
11,372.000,331.500
20,51.750,360.500
21,115.125,356.000
22,204.750,343.500
23,281.250,320.000
24,356.250,303.000
25,404.250,268.500
33,39.000,321.500
34,102.375,321.000
35,182.625,306.000
36,258.375,286.500
37,334.875,271.500
38,385.500,257.000
46,30.000,280.500
47,83.625,281.000
48,161.625,266.500
49,232.500,252.500
50,307.500,240.000
51,397.875,247.000
59,18.375,242.000
60,69.750,241.500
61,140.625,230.500
62,207.000,219.500
63,279.000,211.000
64,370.875,221.500
71,422.250,142.000
72,9.375,206.000
73,57.375,203.500
74,117.000,196.000
75,181.875,188.000
76,253.875,179.000
77,338.250,168.000
85,9.375,173.000
86,45.750,170.500
87,96.750,164.500
88,155.250,157.000
89,225.750,149.000
90,329.625,138.000
index,x,y
9,216.750,362.500
10,311.625,351.500
11,377.250,328.000
20,32.625,347.500
21,109.500,356.000
22,203.625,343.000
23,281.250,319.000
24,357.000,303.000
33,19.125,318.500
34,99.750,321.500
35,181.875,305.500
36,258.750,285.000
37,334.875,271.000
38,387.375,257.500
46,13.125,277.500
47,81.750,282.500
48,161.250,266.000
49,232.500,252.000
50,306.750,239.500
51,404.625,249.000
59,7.500,241.500
60,64.500,242.500
61,141.750,229.500
62,207.000,219.500
63,278.625,210.500
64,369.375,220.000
71,423.750,142.000
72,4.125,205.000
73,49.875,204.000
74,117.375,195.500
75,182.625,187.500
76,253.500,179.000
77,310.125,171.500
84,427.500,128.000
85,15.750,170.000
86,36.375,171.500
87,96.000,164.500
88,156.375,156.500
89,225.750,148.500
90,304.125,141.000
index,x,y
7,21.000,364.000
9,219.000,362.000
10,315.000,350.500
11,380.250,326.000
20,20.250,333.000
21,108.375,355.000
22,204.750,343.000
23,283.125,319.000
24,359.250,301.500
33,13.500,304.500
34,99.000,319.500
35,182.625,305.500
36,260.625,284.500
37,336.000,270.000
38,388.875,256.500
46,11.250,272.500
47,81.000,281.000
48,161.250,266.000
49,233.625,251.500
50,307.500,238.500
51,397.500,245.500
59,6.750,240.500
60,63.375,241.500
61,141.750,229.000
62,207.750,219.000
63,278.625,210.500
64,365.250,217.000
71,424.500,142.000
72,3.375,204.500
73,47.625,204.000
74,117.375,195.500
75,183.000,187.000
76,253.500,178.000
77,306.000,171.000
85,0.750,170.000
86,34.875,171.000
87,95.625,163.500
88,156.375,156.500
89,225.375,148.500
90,288.375,142.500
index,x,y
9,219.375,362.500
10,314.250,350.000
11,382.875,327.000
20,32.625,331.500
21,109.875,354.500
22,203.625,342.500
23,284.625,318.000
24,360.000,300.500
25,405.000,268.000
33,29.625,305.000
34,100.125,318.500
35,182.625,303.500
36,261.375,284.000
37,336.375,269.000
38,388.125,255.500
46,21.750,272.000
47,81.750,280.500
48,161.625,264.500
49,234.375,250.500
50,308.625,238.500
51,398.625,245.500
59,12.375,241.500
60,66.750,240.000
61,141.375,228.000
62,208.500,218.000
63,279.000,210.000
64,359.250,213.000
71,426.750,140.500
72,7.125,205.500
73,52.500,203.000
74,117.375,194.500
75,183.000,187.000
76,254.250,178.000
77,306.375,170.500
85,4.125,173.500
86,39.750,170.500
87,96.000,163.500
88,156.750,156.000
89,226.125,148.500
90,291.375,142.000
index,x,y
9,218.250,362.500
10,317.625,349.500
11,387.000,326.500
20,52.125,348.000
21,109.125,354.500
22,202.875,343.500
23,286.875,319.000
24,363.000,299.000
25,405.750,268.000
33,38.250,309.000
34,100.875,318.000
35,183.000,304.500
36,262.500,283.500
37,337.875,267.500
38,389.250,254.500
46,27.750,269.000
47,82.125,279.000
48,162.375,264.500
49,236.250,250.000
50,309.750,237.000
51,400.125,245.000
59,18.375,241.000
60,68.250,239.500
61,142.125,227.500
62,209.625,217.500
63,280.125,209.500
64,360.000,212.500
71,427.500,142.000
72,9.750,206.000
73,55.125,202.000
74,118.500,194.000
75,183.750,186.500
76,254.625,177.500
77,307.875,170.000
85,6.000,173.500
86,43.500,170.000
87,97.125,162.500
88,157.125,155.500
89,226.875,148.000
90,285.000,142.500
index,x,y
9,216.375,362.500
10,315.750,349.500
11,385.875,326.500
20,47.625,341.500
21,108.750,354.500
22,202.500,343.000
23,285.750,318.500
24,362.625,299.000
25,407.250,269.500
33,35.250,306.500
34,100.500,318.000
35,182.250,304.500
36,262.125,283.500
37,337.875,267.500
38,388.875,254.500
46,27.750,269.000
47,82.125,279.000
48,162.000,264.000
49,235.875,250.000
50,309.750,237.000
51,400.125,245.000
59,18.000,241.000
60,68.250,239.500
61,142.125,227.500
62,209.250,217.500
63,280.125,209.000
64,357.000,210.500
71,427.500,142.000
72,9.750,205.500
73,55.125,202.500
74,118.500,194.000
75,183.750,186.500
76,254.625,177.500
77,307.500,169.500
85,6.000,173.500
86,43.500,170.000
87,97.125,162.500
88,157.125,155.500
89,226.875,148.000
90,285.000,142.500
index,x,y
9,217.125,363.000
10,318.000,349.500
11,387.375,330.500
20,41.250,351.000
21,109.500,354.500
22,203.625,344.500
23,286.500,318.500
24,364.500,299.000
25,412.500,272.000
33,34.875,313.000
34,100.125,319.000
35,183.375,305.000
36,262.500,282.500
37,339.000,267.500
38,393.375,255.500
46,24.750,275.000
47,82.125,278.000
48,163.125,262.500
49,237.000,248.500
50,310.875,236.000
51,411.000,248.000
59,14.250,241.000
60,68.625,238.500
61,144.000,226.500
62,211.125,216.500
63,281.250,208.500
64,370.500,217.500
72,8.625,205.000
73,55.500,201.500
74,119.625,192.000
75,187.500,184.500
76,256.500,177.000
77,308.625,169.500
85,5.625,172.500
86,43.875,169.500
87,99.375,161.000
88,161.250,154.000
89,229.875,147.000
90,282.375,143.000
index,x,y
9,219.000,364.000
10,318.000,348.500
11,386.625,325.500
20,36.750,357.000
21,112.875,355.000
22,204.750,346.000
23,288.375,318.000
24,365.625,298.500
33,28.875,315.500
34,99.750,318.500
35,184.875,304.000
36,264.375,281.500
37,339.750,267.000
38,394.500,255.500
46,21.750,274.500
47,81.750,276.500
48,163.875,262.500
49,238.500,248.000
50,311.250,236.500
51,408.375,246.500
59,13.875,238.500
60,68.625,237.000
61,144.375,225.500
62,213.375,215.000
63,281.625,208.000
64,371.250,217.000
72,8.250,204.500
73,55.500,201.000
74,120.000,192.000
75,189.000,183.500
76,257.625,176.500
77,309.750,169.500
85,5.250,172.500
86,43.875,169.000
87,99.375,160.500
88,162.000,154.000
89,230.625,146.500
90,282.375,142.000
index,x,y
9,225.750,364.000
10,318.375,348.000
11,384.750,325.500
20,39.000,356.500
21,116.250,354.500
22,206.250,348.000
23,290.625,317.500
24,363.375,297.500
25,414.000,272.000
33,32.250,318.500
34,100.875,318.500
35,185.625,304.500
36,266.250,281.500
37,340.125,266.500
38,394.125,254.000
46,24.750,274.500
47,82.500,277.000
48,163.500,264.000
49,240.000,248.000
50,312.375,235.500
51,406.875,244.500
59,15.000,239.000
60,68.250,237.500
61,144.000,226.000
62,213.375,215.000
63,282.750,207.500
64,358.875,209.000
72,8.250,203.500
73,54.750,200.500
74,119.625,192.500
75,189.375,183.500
76,258.375,176.000
77,310.500,169.000
85,4.875,171.500
86,43.125,168.500
87,98.625,160.500
88,161.625,154.500
89,231.000,147.000
90,282.750,141.500
index,x,y
9,228.375,364.000
10,319.125,348.000
11,384.375,327.000
12,433.875,274.000
20,46.500,362.000
21,117.000,355.000
22,208.125,346.000
23,291.000,317.500
24,364.125,297.500
25,416.250,273.000
33,34.500,319.500
34,101.625,318.000
35,187.125,303.000
36,267.000,281.500
37,342.000,265.000
38,394.500,252.500
46,27.000,275.500
47,82.875,276.500
48,163.875,262.500
49,240.375,247.500
50,313.125,235.000
51,406.500,243.500
59,16.500,238.500
60,69.750,236.500
61,143.250,226.500
62,213.375,214.000
63,283.500,207.000
64,354.750,206.000
72,8.625,202.500
73,55.500,199.500
74,119.250,192.000
75,188.250,182.500
76,258.375,174.500
77,311.250,168.000
85,4.875,171.500
86,45.000,167.500
87,98.250,160.000
88,160.500,153.500
89,230.625,145.000
90,297.750,138.000
index,x,y
9,226.125,362.000
10,319.875,348.000
11,391.125,329.000
20,51.000,363.000
21,118.875,354.000
22,210.000,343.000
23,290.250,316.000
24,366.375,297.000
25,417.375,273.000
33,35.625,318.000
34,102.375,316.500
35,189.000,301.500
36,268.125,281.000
37,342.750,264.500
38,396.375,252.500
46,29.250,275.000
47,84.375,274.500
48,164.250,261.500
49,240.750,247.000
50,313.875,235.000
51,402.750,241.500
59,17.250,237.000
60,70.875,235.000
61,143.625,225.500
62,212.625,213.500
63,283.875,206.500
64,352.500,202.500
72,9.375,201.500
73,57.375,199.000
74,119.250,191.000
75,187.125,182.000
76,258.000,174.000
77,311.625,167.500
85,9.000,169.500
86,46.125,166.500
87,98.250,159.500
88,160.875,152.500
89,231.375,144.000
90,299.625,137.000
index,x,y
9,226.125,362.000
10,320.250,348.000
11,391.125,329.000
20,50.625,363.500
21,118.875,354.000
22,210.375,343.000
23,290.250,315.500
24,366.375,297.000
25,417.375,273.000
33,35.625,318.500
34,102.750,317.000
35,189.375,301.500
36,268.125,281.000
37,342.750,264.500
38,396.375,252.500
46,29.250,275.000
47,84.375,275.000
48,164.625,261.500
49,240.750,247.000
50,313.500,235.500
51,403.125,241.500
59,16.875,237.000
60,71.250,235.000
61,143.625,225.500
62,212.625,213.500
63,283.500,206.500
64,351.000,201.500
72,9.375,201.500
73,57.375,198.500
74,119.625,191.000
75,187.125,182.000
76,258.000,174.000
77,311.625,167.500
85,9.000,169.500
86,46.125,166.500
87,98.250,159.500
88,160.875,152.500
89,231.375,144.000
90,308.250,136.000
index,x,y
9,224.625,362.500
10,314.625,348.500
11,387.375,325.500
12,437.250,278.000
20,49.125,362.500
21,118.500,356.500
22,210.375,343.000
23,289.500,317.000
24,366.750,296.000
25,417.375,271.000
33,31.875,322.000
34,103.500,317.000
35,189.750,301.000
36,267.750,280.500
37,346.125,262.500
38,398.250,252.000
46,21.375,274.500
47,84.000,274.000
48,165.750,260.500
49,241.875,245.500
50,315.750,232.500
51,394.875,235.500
59,12.000,235.500
60,70.500,233.500
61,144.375,224.000
62,214.125,212.500
63,300.375,203.000
64,347.625,197.000
72,7.875,200.500
73,56.625,198.000
74,119.625,189.500
75,188.625,181.000
76,260.625,172.000
77,341.250,164.000
85,4.125,169.000
86,44.250,165.000
87,99.750,158.000
88,162.375,152.000
89,231.375,142.500
90,364.875,132.000
index,x,y
9,224.250,362.500
10,316.500,349.000
11,391.500,325.500
12,436.875,278.500
20,42.750,361.500
21,120.375,355.000
22,210.375,342.500
23,290.625,317.000
24,369.375,295.000
25,416.250,270.000
33,28.500,322.000
34,103.125,317.500
35,190.125,301.000
36,268.125,279.500
37,346.875,262.000
38,398.250,251.000
46,20.625,274.500
47,84.000,275.000
48,166.125,261.000
49,242.250,244.500
50,315.750,232.000
51,386.250,229.500
59,11.625,236.000
60,70.500,233.500
61,145.500,223.500
62,214.500,212.500
63,285.750,203.500
64,345.750,195.500
72,7.500,200.500
73,56.250,197.000
74,120.750,189.000
75,188.625,181.000
76,259.125,172.000
77,313.500,166.000
85,3.750,167.500
86,42.750,164.500
87,99.750,157.500
88,162.750,150.000
89,229.875,141.500
90,288.000,137.500
index,x,y
9,217.500,362.000
10,317.625,347.000
11,395.625,323.000
12,437.250,278.500
20,41.250,360.500
21,119.625,354.500
22,207.000,342.500
23,288.750,317.000
24,372.000,294.500
25,417.000,272.000
33,28.875,322.500
34,102.375,316.000
35,188.625,301.000
36,266.625,279.000
37,349.125,262.500
38,400.125,251.000
46,19.875,274.000
47,84.000,274.000
48,166.500,261.000
49,241.500,243.500
50,317.250,231.500
51,383.250,227.000
59,11.625,236.000
60,69.375,233.000
61,145.875,223.500
62,216.375,212.000
63,285.750,203.000
64,345.750,194.500
72,7.125,201.000
73,55.500,196.500
74,120.750,188.500
75,190.500,180.500
76,260.250,171.500
77,313.875,164.000
85,113.625,152.000
86,41.625,163.500
87,99.375,157.000
88,163.875,149.500
89,230.250,141.500
90,286.500,136.500
index,x,y
9,217.500,361.000
10,321.000,346.000
11,395.250,323.000
12,437.250,278.500
20,41.250,360.500
21,120.000,354.500
22,208.125,344.500
23,290.625,316.500
24,372.750,294.000
25,418.125,270.000
33,30.000,323.500
34,103.125,315.500
35,188.625,301.000
36,268.125,278.500
37,349.500,261.500
38,400.875,249.500
46,21.375,275.500
47,84.750,274.000
48,167.250,261.000
49,242.250,243.500
50,317.250,230.000
51,377.250,223.000
59,11.625,236.000
60,70.125,233.000
61,146.625,223.000
62,217.500,212.000
63,286.125,202.000
64,343.125,192.500
72,7.875,200.500
73,56.250,196.000
74,121.500,188.000
75,191.625,179.500
76,260.250,170.500
77,313.875,162.500
85,8.625,166.500
86,42.000,163.000
87,99.750,156.000
88,164.250,149.000
89,231.000,141.000
90,309.375,133.000
index,x,y
9,232.875,364.000
10,324.750,344.500
11,400.500,319.000
12,438.375,279.500
20,38.250,361.500
21,120.000,355.000
22,215.250,345.500
23,294.375,314.500
24,375.750,289.000
25,419.625,270.500
33,21.375,324.500
34,103.125,316.000
35,191.625,300.000
36,270.375,279.000
37,350.250,260.000
38,401.250,249.000
46,14.625,272.500
47,84.750,273.000
48,167.625,259.000
49,243.375,242.500
50,318.000,229.500
51,376.125,221.500
59,10.875,235.500
60,69.750,232.000
61,146.250,221.000
62,216.375,210.500
63,286.875,201.500
64,345.000,192.500
72,6.000,198.000
73,55.875,194.000
74,121.875,186.000
75,189.750,178.000
76,261.375,169.500
77,314.625,162.500
85,3.375,162.000
86,41.625,161.000
87,100.500,154.000
88,162.000,147.500
89,231.750,140.000
90,301.500,133.500
index,x,y
9,236.250,364.000
10,325.500,344.000
11,401.250,318.000
12,438.375,279.500
20,38.250,361.000
21,120.000,355.000
22,215.625,345.500
23,294.375,314.500
24,376.125,289.000
25,420.375,270.500
33,21.375,324.000
34,103.125,316.000
35,192.000,300.000
36,270.000,279.000
37,350.250,260.000
38,401.625,249.000
46,14.625,272.000
47,84.750,273.500
48,167.625,259.500
49,243.000,242.500
50,318.000,229.500
51,376.125,221.500
59,10.875,235.000
60,69.750,232.000
61,145.875,221.000
62,216.000,210.500
63,287.250,201.500
64,345.000,192.500
72,6.000,198.000
73,55.875,194.000
74,121.875,186.000
75,189.375,178.000
76,261.000,169.500
77,314.625,163.000
85,3.375,162.000
86,41.625,161.500
87,100.500,154.000
88,161.250,147.500
89,231.375,140.500
90,300.375,134.500
index,x,y
9,229.125,364.000
10,320.625,345.500
11,399.000,319.000
12,440.250,282.000
20,42.000,359.000
21,123.000,354.000
22,214.875,343.500
23,295.125,313.500
24,374.625,288.500
25,422.625,270.000
33,19.125,321.000
34,104.250,314.000
35,193.125,299.000
36,272.625,276.500
37,351.000,259.500
38,402.375,247.500
46,16.500,272.000
47,85.875,271.500
48,170.250,257.500
49,245.625,241.000
50,319.500,228.000
51,394.500,238.500
59,9.000,235.000
60,69.000,231.000
61,147.750,219.000
62,219.750,209.000
63,289.875,199.500
64,352.125,195.500
71,441.750,142.000
72,4.875,197.500
73,52.125,193.000
74,122.625,184.500
75,191.625,175.000
76,263.250,167.000
77,316.125,160.500
85,2.250,162.000
86,39.750,160.000
87,100.875,153.000
88,162.750,146.000
89,232.875,137.500
90,298.500,130.500
index,x,y
9,228.375,361.500
10,322.500,345.500
11,397.500,321.000
12,441.750,282.500
21,117.750,352.500
22,214.125,339.500
23,292.875,314.000
24,373.875,291.000
25,425.250,269.500
33,19.125,316.000
34,102.375,314.500
35,192.375,298.500
36,272.250,276.000
37,351.000,259.500
38,403.875,248.000
46,21.375,268.000
47,85.125,272.500
48,169.500,255.000
49,245.250,241.000
50,319.875,228.000
51,400.500,243.500
59,9.375,234.000
60,68.250,231.500
61,147.000,218.000
62,219.375,208.500
63,290.625,199.500
64,354.000,195.500
72,6.000,199.000
73,51.750,194.500
74,121.500,184.000
75,192.000,175.000
76,264.750,166.500
